method,config,edge_mae,ler_mae,lwr_mae,seed
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.0)",0.3218361437320709,0.04543417692184448,0.01073312759399414,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.0)",0.30843155086040497,0.01727735996246338,0.05460309982299805,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.0)",0.30802783370018005,0.02044612169265747,0.01875936985015869,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.6)",0.31517545878887177,0.001876533031463623,0.06040060520172119,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.6)",0.3077423870563507,0.03110402822494507,0.021364808082580566,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.6)",0.3170614689588547,0.018560588359832764,0.0259244441986084,0
seg+pos+rms+psd,"(1.5, 8.0, 0.7, 0.6)",0.2917446792125702,0.02703028917312622,0.04785776138305664,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.0)",0.38048674166202545,0.05155855417251587,0.09995245933532715,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.0)",0.3769671618938446,0.03949350118637085,0.12613165378570557,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.0)",0.390789657831192,0.05988591909408569,0.08050954341888428,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.0)",0.38667500019073486,0.05840420722961426,0.08832216262817383,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.6)",0.4061560481786728,0.05416613817214966,0.05340743064880371,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.6)",0.3924417793750763,0.04305976629257202,0.03572249412536621,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.6)",0.3969171643257141,0.027917981147766113,0.006535649299621582,0
seg+pos+rms+psd,"(1.5, 20.0, 0.3, 0.6)",0.39617568254470825,0.058732450008392334,0.04887378215789795,0
seg+pos+rms+psd,"(1.5, 20.0, 0.7, 0.0)",0.24170636385679245,0.008229255676269531,0.08356297016143799,0
