method,config,edge_mae,ler_mae,lwr_mae,seed
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2574017643928528,0.01031947135925293,0.03223419189453125,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.24275246262550354,0.031701624393463135,0.07920646667480469,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.23828009516000748,0.043777287006378174,0.07263040542602539,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.24949201941490173,0.030310630798339844,0.06315732002258301,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.23577945679426193,0.04934334754943848,0.09845685958862305,0
seg-only,"(1.5, 8.0, 0.3, -0.3)",0.2695068120956421,0.026665210723876953,0.04491996765136719,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.22135687619447708,0.040818989276885986,0.062242746353149414,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.20850680023431778,0.012169420719146729,0.0197904109954834,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.2244638428092003,0.020208239555358887,0.03959226608276367,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.20350664108991623,0.026218831539154053,0.03280162811279297,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.22625892609357834,0.009044945240020752,0.013445138931274414,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.21061601489782333,0.022143304347991943,0.028841495513916016,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.19317788630723953,0.015056610107421875,0.008888602256774902,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.19476530700922012,0.01282113790512085,0.02603626251220703,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.2000599130988121,0.003058314323425293,0.0041512250900268555,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.21058379858732224,0.03642547130584717,0.045946359634399414,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.20681949704885483,0.013573646545410156,0.010242462158203125,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.1897827535867691,0.017423033714294434,0.005811929702758789,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.2149968445301056,0.011406540870666504,0.015541434288024902,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.20199590921401978,0.014612019062042236,0.020307064056396484,0
seg-only,"(1.5, 8.0, 0.7, 0.0)",0.20209315419197083,0.02777045965194702,0.05965304374694824,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.19993700087070465,0.021433532238006592,0.006403326988220215,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.2032405063509941,0.014481842517852783,0.015882492065429688,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.1964017003774643,0.010110616683959961,0.011636972427368164,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.21545855700969696,0.010490953922271729,0.00048220157623291016,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.21140988916158676,0.011991381645202637,0.020786523818969727,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.18937016278505325,0.022354185581207275,0.019364237785339355,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.18900924921035767,0.01000434160232544,0.007837414741516113,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.19601403921842575,0.019332706928253174,0.016074419021606445,0
seg-only,"(1.5, 8.0, 0.7, 0.3)",0.19605712592601776,0.00804370641708374,0.00033414363861083984,0
